coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sat Sep 11 13:48:52 +0000 2021,,,,0,1436688195199115267,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/MarekWivaxxa/status/1436688195199115267,Sat Oct 24 04:50:38 +0000 2015,4029201629,false,Drepczę spokojnie prawą stroną Drogi Życia.,99554,1758,3513,6,,Marek Aureliusz,MarekWivaxxa,147098,,,false
,Sat Sep 11 13:44:28 +0000 2021,,,,0,1436687086078373890,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/Meridan19/status/1436687086078373890,Mon Dec 19 21:00:39 +0000 2016,810953010855739392,false,,2333,103,411,1,Polska,Meridan,Meridan19,5205,,,false
,Sat Sep 11 13:15:14 +0000 2021,,,,0,1436679731349495810,,,,pl,,,,267,1436664474342207488,m_bielecki_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Na czele „strajku medyków” stoi kobieta, która wspólnie z KODziarzami przecinała drut na granicy polsko - białoruskiej, czy się mylę? 

Taki to właśnie strajk. Całkowicie apolityczny.",https://twitter.com/joannaszymanow2/status/1436679731349495810,Tue Nov 15 15:47:06 +0000 2016,798552915552174080,false,,207386,745,838,1,,JOANNA SZYMANOWSKA,joannaszymanow2,34015,,,false
,Sat Sep 11 13:39:22 +0000 2021,,,,0,1436685805192466435,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/dik11dariusz/status/1436685805192466435,Tue May 19 08:30:13 +0000 2015,3289741565,false,Warto zawsze dla Polski,31493,445,503,9,,Dariusz,dik11dariusz,28321,,,false
,Sat Sep 11 13:39:31 +0000 2021,,,,0,1436685842886582279,,,,pl,,,,267,1436664474342207488,m_bielecki_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Na czele „strajku medyków” stoi kobieta, która wspólnie z KODziarzami przecinała drut na granicy polsko - białoruskiej, czy się mylę? 

Taki to właśnie strajk. Całkowicie apolityczny.",https://twitter.com/ElzbietaPytasz/status/1436685842886582279,Sat Dec 09 18:07:11 +0000 2017,939557049930743808,false,"Jestem dumna ,że jestem Polką.🇵🇱",70294,1080,1603,0,"Podlaskie, Polska",Elzbieta #MuremZaPolskimMundurem,ElzbietaPytasz,19226,,,false
,Sat Sep 11 12:45:31 +0000 2021,,,,0,1436672252028796934,,,,pl,,,,267,1436664474342207488,m_bielecki_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Na czele „strajku medyków” stoi kobieta, która wspólnie z KODziarzami przecinała drut na granicy polsko - białoruskiej, czy się mylę? 

Taki to właśnie strajk. Całkowicie apolityczny.",https://twitter.com/Agniesz76241215/status/1436672252028796934,Sun Jan 10 13:49:17 +0000 2021,1348265588762804224,true,,27353,185,202,0,,Agnieszka,Agniesz76241215,8246,,,false
,Sat Sep 11 12:58:47 +0000 2021,,,,0,1436675589029650433,,,,pl,,,,24,1436673768399806464,DariuszAntyB1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Medycy, ZUS, Strajk Kobiet, Wolne Sądy, Frankowicze, i wszyscy normalni ludzie i politycy powinni razem wyjść na ulicę w jednym czasie. Już czas najwyższy zażądać od rządu aby przestał nas bezczelnie  okradać i okłamywać. Tego wszystkiego jest już zdecydowanie za dużo.",https://twitter.com/piotrbe/status/1436675589029650433,Tue Mar 02 17:05:28 +0000 2010,119092422,false,"anty PIS,",211982,2043,3842,2,"Oborniki Śląskie, Polska",Piotr Bardzinski,piotrbe,126101,,,false
,Sat Sep 11 13:26:48 +0000 2021,,,,0,1436682640103456770,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/nowypn/status/1436682640103456770,Wed May 20 20:49:48 +0000 2015,3291916205,false,"Chrześcijanin, patriota, pedagog - Popieram Prawo i Sprawiedliwość - Polska Wolna Silna i Dumna! - Poznaj samego siebie - Sokrates",104924,7360,5767,16,,Piotr Nowy,nowypn,50523,,,false
,Sat Sep 11 13:03:54 +0000 2021,,,,0,1436676878870487040,,,,pl,,,,24,1436673768399806464,DariuszAntyB1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Medycy, ZUS, Strajk Kobiet, Wolne Sądy, Frankowicze, i wszyscy normalni ludzie i politycy powinni razem wyjść na ulicę w jednym czasie. Już czas najwyższy zażądać od rządu aby przestał nas bezczelnie  okradać i okłamywać. Tego wszystkiego jest już zdecydowanie za dużo.",https://twitter.com/Django73219793/status/1436676878870487040,Fri Aug 07 08:59:43 +0000 2020,1291660194162921472,false,,1789,33,70,6,Poland,Django R.,Django73219793,7413,,,false
,Sat Sep 11 13:08:49 +0000 2021,,,,0,1436678115032457217,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/Ewa75023657/status/1436678115032457217,Wed Sep 02 22:33:57 +0000 2020,1301287191776292864,false,bez Boga ani do proga,3293,1304,2100,1,,Ewa,Ewa75023657,92409,,,false
,Sat Sep 11 12:46:28 +0000 2021,,,,0,1436672491213176832,MZasadowski,1436434730732429330,1351078743054426000,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MZasadowski Cała Polska powinna STRAJK GENERALNY robić!
Tylko odcięcie PiSu i kleru od koryta uszuszy to gówno. 
@Platforma_org @__Lewica przyjcie na wsześniejsze wybory jeszcze jak jest ciepło, żeby emigranktki_ci się zjechali przed zimowym lockdownem.",https://twitter.com/HrysKings/status/1436672491213176832,Thu Nov 12 08:15:19 +0000 2020,1326800659329536000,false,"Trzeba się bić.   Anarchistka. 
Labour/Sanna Marin/SNP Nicola Sturgeon.",21603,138,476,5,,Kinga Hryś 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇫🇮,HrysKings,7081,,,false
,Sat Sep 11 13:31:28 +0000 2021,,,,0,1436683813212626945,,,,pl,,,,267,1436664474342207488,m_bielecki_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Na czele „strajku medyków” stoi kobieta, która wspólnie z KODziarzami przecinała drut na granicy polsko - białoruskiej, czy się mylę? 

Taki to właśnie strajk. Całkowicie apolityczny.",https://twitter.com/Grzegor84559535/status/1436683813212626945,Tue Jul 10 08:09:34 +0000 2018,1016595268580593664,false,"POLAK PRAWY KONSERWATYSTA !!! ZAWISZA Bydgoszcz nigdy nie zginie !!! „Raz się skurwisz , kurwą pozostaniesz” MJP",46385,1835,2011,2,Bydgoszcz,Grzegorz#muremzapolskimmundurem,Grzegor84559535,36279,,,false
,Sat Sep 11 12:52:58 +0000 2021,,,,0,1436674125410488328,,,,pl,,,,24,1436673768399806464,DariuszAntyB1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Medycy, ZUS, Strajk Kobiet, Wolne Sądy, Frankowicze, i wszyscy normalni ludzie i politycy powinni razem wyjść na ulicę w jednym czasie. Już czas najwyższy zażądać od rządu aby przestał nas bezczelnie  okradać i okłamywać. Tego wszystkiego jest już zdecydowanie za dużo.",https://twitter.com/POprostu12/status/1436674125410488328,Sat Jul 22 19:27:55 +0000 2017,888843064869040128,false,Wróg PiS.Trolle banuję.,454261,6216,3720,17,"Łopienno,Wielkopolska,Polska",Katarzyna Jakubowicz#Pyra z Pyrlandii,POprostu12,305104,,,false
,Sat Sep 11 13:02:55 +0000 2021,,,,0,1436676630781497347,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/Szczery2015/status/1436676630781497347,Sun Feb 12 16:55:22 +0000 2017,830822616952889346,false,"Zawsze piszę prawdę, zawsze zgodnie z własnymi poglądami. W sercu mym Polska 🇵🇱",308421,11349,5473,48,"Warszawa, Polska",Stefan Wójcik🇵🇱,Szczery2015,50837,,,false
,Sat Sep 11 14:02:34 +0000 2021,,,,0,1436691641281175565,,,,pl,,,,267,1436664474342207488,m_bielecki_,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Na czele „strajku medyków” stoi kobieta, która wspólnie z KODziarzami przecinała drut na granicy polsko - białoruskiej, czy się mylę? 

Taki to właśnie strajk. Całkowicie apolityczny.",https://twitter.com/artii1971/status/1436691641281175565,Mon Jan 07 13:05:53 +0000 2013,1068260694,false,"Mąż,ojciec trojaczków i kochanej córci,od zawsze prawa strona mocy
więcej czytam,niż piszę😁",31106,739,1602,1,,Artur Bodek 🇵🇱 💯✝️,artii1971,13096,,,false
,Sat Sep 11 13:25:44 +0000 2021,,,,0,1436682370900500483,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/GorzatabaduraMa/status/1436682370900500483,Fri Jan 08 19:42:46 +0000 2016,4747365455,true,,44498,202,289,2,,małgorzatabadura,GorzatabaduraMa,28100,,,false
,Sat Sep 11 12:45:44 +0000 2021,,,,0,1436672306026270721,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/okolice/status/1436672306026270721,Mon Nov 26 21:08:44 +0000 2012,972708522,false,,17358,416,1317,7,,Andrzej Kisiel,okolice,30109,,,false
,Sat Sep 11 12:46:37 +0000 2021,,,,0,1436672528764768258,,,,pl,,,,113,1436583399137976321,Bart_Wielinski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bunt w policji się rozszerza. Już 300 jednostek @polskapolicja prowadzi strajk włoski i nie wypisuje mandatów https://t.co/KlQMJnsMxb,https://twitter.com/escherdragon/status/1436672528764768258,Mon Mar 07 07:33:25 +0000 2011,262055432,false,"A la deriva en medio de un piélago de complejidades.

Dryfujący w środku oceanu złożoności.

Floating adrift in the middle of an ocean of complexities.",27045,530,744,2,,José A. Romero L.🇻🇪🇵🇱🇪🇺,escherdragon,19416,,http://www.emacswiki.org/emacs/Sunrise_Commander,false
,Sat Sep 11 12:45:38 +0000 2021,,,,0,1436672282563424260,,,,pl,,,,267,1436664474342207488,m_bielecki_,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Na czele „strajku medyków” stoi kobieta, która wspólnie z KODziarzami przecinała drut na granicy polsko - białoruskiej, czy się mylę? 

Taki to właśnie strajk. Całkowicie apolityczny.",https://twitter.com/W_AND___j/status/1436672282563424260,Wed Nov 04 12:43:50 +0000 2015,4112001317,false,Polska to moja ojczyzna i jestem z tego dumny  👍,14503,601,1052,0,Polska,Andrzej Wójcik🇵🇱 😄,W_AND___j,15268,,,false
,Sat Sep 11 13:05:04 +0000 2021,,,,2,1436677169418326024,2mara571,1436660041310953473,1257880685395824600,pl,,,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@2mara571 @Jowita_W +strajk części ratowników mamy, przede wszystkim tych z nich, którzy pracują na działalności. Prywatnie znam takiego, który na fali praktycznie potrojonych dochodów w 2020r wpadł w maju br na chytry pomysł żeby pracować ""komercyjnie"" i założył działalność, a teraz jednak mu mało.",https://twitter.com/Magdalena_C22/status/1436677169418326024,Thu Nov 17 07:36:38 +0000 2016,799154260655144960,false,"Catholic, Conservative, Mama :), Engineer /  Jestem Polką! Chociaż czasami mieszkam gdzie indziej...",506845,4439,4318,11,,Magdalena C.,Magdalena_C22,156820,,,false
,Sat Sep 11 13:10:36 +0000 2021,,,,0,1436678562954809344,,,,pl,,,,24,1436673768399806464,DariuszAntyB1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Medycy, ZUS, Strajk Kobiet, Wolne Sądy, Frankowicze, i wszyscy normalni ludzie i politycy powinni razem wyjść na ulicę w jednym czasie. Już czas najwyższy zażądać od rządu aby przestał nas bezczelnie  okradać i okłamywać. Tego wszystkiego jest już zdecydowanie za dużo.",https://twitter.com/PaweGrzegorczy1/status/1436678562954809344,Tue Dec 17 19:23:31 +0000 2013,2250864506,false,Ścieżki błędu są różne i nieskończone.,519363,5884,6065,11,,Anty bakiewicz Robert,PaweGrzegorczy1,398035,,,false
,Sat Sep 11 12:48:40 +0000 2021,ProtestMedykow,,,0,1436673044785901574,,,,pl,,,,24,1436665604564475904,ZbigniewKozlow,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ProtestMedykow
Oni serio chcą zarabiać średnią europejską w kraju, który jeszcze nie dogonił starej Europy?
Mogę się mylić, ale podejrzewam, że to bardziej strajk polityczny, niż ekonomiczny. https://t.co/BT6RcAIGgi",https://twitter.com/fp14717/status/1436673044785901574,Wed Jul 25 09:23:13 +0000 2018,1022049621688942593,false,"Spokojnie, na wszystko przyjdzie czas.",25278,856,1080,16, Polska,Peter Fabre,fp14717,155557,,,false
,Sat Sep 11 12:51:28 +0000 2021,,,,0,1436673749668012036,,,,pl,,,,113,1436583399137976321,Bart_Wielinski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Bunt w policji się rozszerza. Już 300 jednostek @polskapolicja prowadzi strajk włoski i nie wypisuje mandatów https://t.co/KlQMJnsMxb,https://twitter.com/IKrzystyniak/status/1436673749668012036,Wed Aug 05 14:18:53 +0000 2015,3404290006,false,"Sensible & sarcastic. A surreal sense of humor. Excellent observer.
Black & white photographs. Music 40, 60, 70's


#Photography #HauteCouture #Cadillac",189775,2506,2354,6,,Iwona Krzystyniak,IKrzystyniak,64798,,,false
,Sat Sep 11 12:02:54 +0000 2021,,,,0,1436661527629770752,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/zawodowiec2/status/1436661527629770752,Wed Jun 07 08:24:54 +0000 2017,872368756068159489,false,Profesor SGH - WUM MBA,3832,141,842,0,,Leon,zawodowiec2,1096,,,false
,Sat Sep 11 12:39:41 +0000 2021,,,,0,1436670781971443712,,,,pl,,,,113,1436583399137976321,Bart_Wielinski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bunt w policji się rozszerza. Już 300 jednostek @polskapolicja prowadzi strajk włoski i nie wypisuje mandatów https://t.co/KlQMJnsMxb,https://twitter.com/marcinwojtera/status/1436670781971443712,Mon Feb 20 20:37:18 +0000 2012,498226970,false,"Prawnik, Sekretarz Generalny Stowarzyszenia Młodzi Demokraci",14244,643,574,2,"Wrocław, Polska",Marcin Wojtera,marcinwojtera,25771,,,false
,Sat Sep 11 12:25:09 +0000 2021,ProtestMedykow,,,0,1436667125838622723,,,,pl,,,,24,1436665604564475904,ZbigniewKozlow,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ProtestMedykow
Oni serio chcą zarabiać średnią europejską w kraju, który jeszcze nie dogonił starej Europy?
Mogę się mylić, ale podejrzewam, że to bardziej strajk polityczny, niż ekonomiczny. https://t.co/BT6RcAIGgi",https://twitter.com/adam_jarek/status/1436667125838622723,Sun Jun 22 11:31:11 +0000 2014,2631185698,false,"Stanę na każde Twoje zawołanie Polsko;
Po Bogu pierwsza, poza Nim, przed Tobą nikt ,[©Panny Wyklęte, Noc]",101654,3649,4547,14,Bydgoszcz,Adam A. Jarek 🇵🇱,adam_jarek,88955,,,false
,Sat Sep 11 12:23:05 +0000 2021,,,,1,1436666604184555522,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mam mieszane uczucia patrząc na strajk środowiska medycznego. Za moich czasów jeździliśmy na protesty po to by usłyszeć podwyżek nie będzie. Dlaczego? Nie, bo nie! Tusk w tym czasie, był w Gdańsku i miał nas w dupie. Dziś tylko daj, daj, daj. Pacjent? Nie daj Boże być pacjentem!",https://twitter.com/margosz55/status/1436666604184555522,Tue May 12 20:00:33 +0000 2015,3248711855,false,"Wasza mowa niech będzie: ""Tak - tak, nie - nie"".",10577,1561,2234,8,,Gosia 🇵🇱💯,margosz55,27050,,,false
,Sat Sep 11 12:35:20 +0000 2021,,,,0,1436669687283212291,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/elasiarkowska/status/1436669687283212291,Mon Nov 28 17:35:08 +0000 2016,803291145874898945,true,,58785,273,512,0,,Elżbieta Siarkowska,elasiarkowska,19983,,,false
,Sat Sep 11 12:31:45 +0000 2021,,,,0,1436668786078326787,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/alicja5390/status/1436668786078326787,Sun Nov 16 17:30:26 +0000 2014,2901870324,false,Urodzona w Polsce w Warszawie kocham swoją ojczyznę,64477,378,322,1,"Warszawa, Polska",alicja kwiatkowska,alicja5390,32271,,,false
,Sat Sep 11 12:38:11 +0000 2021,,,,0,1436670405503299585,,,,pl,,,,267,1436664474342207488,m_bielecki_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Na czele „strajku medyków” stoi kobieta, która wspólnie z KODziarzami przecinała drut na granicy polsko - białoruskiej, czy się mylę? 

Taki to właśnie strajk. Całkowicie apolityczny.",https://twitter.com/StecSlawomir/status/1436670405503299585,Sun Jul 17 18:42:56 +0000 2016,754748232631287808,false,🇵🇱 Strefa wolna od postkomuny... agregacja treści prawicowych...,58487,4579,5036,1,,Sławomir,StecSlawomir,39308,,,false
,Sat Sep 11 12:40:09 +0000 2021,,,,0,1436670901681102850,,,,pl,,,,267,1436664474342207488,m_bielecki_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Na czele „strajku medyków” stoi kobieta, która wspólnie z KODziarzami przecinała drut na granicy polsko - białoruskiej, czy się mylę? 

Taki to właśnie strajk. Całkowicie apolityczny.",https://twitter.com/WDanowski/status/1436670901681102850,Sat May 16 12:00:38 +0000 2015,3260701119,false,"Rób to co możesz, Bogu pozostaw resztę. ✝️🕊🇵🇱❤",321229,869,837,1,"Olsztyn,Polska 🇵🇱",waldemar danowski,WDanowski,78728,,,false
,Sat Sep 11 12:20:07 +0000 2021,,,,0,1436665859230011394,,,,pl,,,,267,1436664474342207488,m_bielecki_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Na czele „strajku medyków” stoi kobieta, która wspólnie z KODziarzami przecinała drut na granicy polsko - białoruskiej, czy się mylę? 

Taki to właśnie strajk. Całkowicie apolityczny.",https://twitter.com/Kadel114/status/1436665859230011394,Sun May 19 12:33:09 +0000 2019,1130089004735651840,false,,46636,1230,2525,5,,Kadel1,Kadel114,20152,,,false
,Sat Sep 11 12:23:18 +0000 2021,wyborcza,,,0,1436666660673445894,,,,pl,,,,12,1436612502507433984,gazeta_wyborcza,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bunt w policji się rozszerza. Już 300 jednostek prowadzi strajk włoski i nie wypisuje mandatów #wyborcza https://t.co/g0NJtQOVRW,https://twitter.com/K_Lubiniecka/status/1436666660673445894,Tue Mar 26 10:52:17 +0000 2019,1110494675335634944,false,"wrocławianka, dziennikarka, feministka.",35993,821,392,8,"Wrocław, Polska",Katarzyna Lubiniecka-Różyło,K_Lubiniecka,6919,,,false
,Sat Sep 11 12:41:00 +0000 2021,,,,0,1436671115636662274,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/jakjerz/status/1436671115636662274,Thu Aug 22 18:46:43 +0000 2013,1691844937,true,prawy Polak z krwi i kości od pokoleń.,34051,303,582,3,,jerzy,jakjerz,29531,,,false
,Sat Sep 11 12:22:24 +0000 2021,ProtestMedykow,,,0,1436666432985735169,,,,pl,,,,24,1436665604564475904,ZbigniewKozlow,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ProtestMedykow
Oni serio chcą zarabiać średnią europejską w kraju, który jeszcze nie dogonił starej Europy?
Mogę się mylić, ale podejrzewam, że to bardziej strajk polityczny, niż ekonomiczny. https://t.co/BT6RcAIGgi",https://twitter.com/horrorGreg/status/1436666432985735169,Fri Nov 27 07:42:36 +0000 2015,4293933855,false,Głupota nie ma barw politycznych. Idioci ale i ludzie mądrzy są w każdym środowisku. Nie banuję nikogo.,23139,1570,996,52,"Gdańsk, Polska",Szkoda słów,horrorGreg,35410,,,false
,Sat Sep 11 12:14:48 +0000 2021,,,,0,1436664520785764356,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/SWyzlic/status/1436664520785764356,Fri Mar 12 16:17:21 +0000 2021,1370408427650961411,true,#muremzapolskimmundurem,13388,108,274,1,,Stefania Wyzlic,SWyzlic,12551,,,false
,Sat Sep 11 12:42:24 +0000 2021,ProtestMedykow,,,0,1436671468046360583,,,,pl,,,,24,1436665604564475904,ZbigniewKozlow,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ProtestMedykow
Oni serio chcą zarabiać średnią europejską w kraju, który jeszcze nie dogonił starej Europy?
Mogę się mylić, ale podejrzewam, że to bardziej strajk polityczny, niż ekonomiczny. https://t.co/BT6RcAIGgi",https://twitter.com/Joannagrka61/status/1436671468046360583,Fri Jul 31 19:07:02 +0000 2020,1289276336087891970,true,wesoła wdówka,5707,546,1103,0,,Joannagrka@6,Joannagrka61,87874,,,false
,Sat Sep 11 12:14:37 +0000 2021,,,,637,1436664474342207488,,,,pl,,,,267,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Na czele „strajku medyków” stoi kobieta, która wspólnie z KODziarzami przecinała drut na granicy polsko - białoruskiej, czy się mylę? 

Taki to właśnie strajk. Całkowicie apolityczny.",https://twitter.com/m_bielecki_/status/1436664474342207488,Thu Jan 11 20:49:54 +0000 2018,951556796120031233,false,"Kryminologia, Prawo, Polityka, Social Media 
-  Młodzi też chcą mieć głos! #PostawNaMłodych 🇵🇱",31182,10928,3016,13,"Warszawa / Kielce, Polska",Marcel Bielecki🇵🇱,m_bielecki_,8817,,https://www.facebook.com/MBieleckiPL,false
,Sat Sep 11 12:35:13 +0000 2021,,,,0,1436669658518757382,mmagnolia80,1436668638577233923,4009979422,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mmagnolia80 Mam rozumieć, że popierasz strajk?",https://twitter.com/HMaegerle/status/1436669658518757382,Wed Sep 23 22:03:17 +0000 2015,3753506295,false,🇨🇭 #Schweiz #RT nie zawsze oznacza poparcie #photo #travel #gourmet żadnych priv. pomocy na DM,481918,5801,2843,70,"Funchal, Madeira",Pani Hania 🇵🇱 🇨🇭🇵🇹,HMaegerle,413612,,,false
,Sat Sep 11 12:17:26 +0000 2021,,,,0,1436665184786030592,,,,pl,,,,2,1436656053438058496,LaGosiaK,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Codziennie nowa grupa zawodowa demonstruje. To kiedy strajk generalny? Kiedy miliony na ulicach, żeby przepędzić to największe zło, jakie przytrafiło się Polsce? #PisbolszewiaWon",https://twitter.com/BandurskiMarek/status/1436665184786030592,Mon Jul 10 22:28:48 +0000 2017,884539932374683650,true,,186423,362,559,1,,marek bandurski,BandurskiMarek,49238,,,false
